"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.017360601E2,3.295230269E-1,1.108044624E0,-7.307510376E-1
1.017440252E2,4.599549174E-1,1.332369089E0,-8.503189087E-1
1.017519903E2,4.595198035E-1,1.651294708E0,-1.139594078E0
1.017598638E2,4.600708783E-1,1.867829561E0,-1.610380173E0
1.017677679E2,4.199642241E-1,2.090325356E0,-2.157133579E0
1.017756414E2,3.086925149E-1,2.125849724E0,-2.736438751E0
1.017836065E2,2.022634000E-1,2.114232063E0,-3.125818729E0
1.017915411E2,2.487437278E-1,2.122574806E0,-3.289498806E0
1.017994451E2,2.168270797E-1,2.095546246E0,-2.868711948E0
1.018074102E2,-6.745667756E-2,2.189621925E0,-2.019343853E0
1.018153143E2,-3.420469165E-1,2.284214973E0,-1.150733948E0
1.018232793E2,-2.439182848E-1,2.181338549E0,-6.408157349E-1
1.018311834E2,-1.012868285E-1,2.032258034E0,-1.733703613E-1
1.018391485E2,1.948556304E-2,1.930749416E0,3.258075714E-1
1.018470525E2,2.862495184E-1,1.891439676E0,9.762239456E-1
1.018549871E2,3.925963342E-1,1.722519755E0,1.679512978E0
1.018629827E2,4.834335148E-1,1.801820397E0,2.200562477E0
1.018708868E2,3.437808454E-1,1.759429336E0,2.381361008E0
1.018788213E2,2.573381066E-1,1.600961685E0,2.255738258E0
1.018867864E2,9.417945147E-2,1.430371881E0,2.047785759E0
1.018946905E2,-2.392274141E-1,1.277633429E0,1.894196510E0
1.019026861E2,-5.176953077E-1,1.163629651E0,1.881208420E0
1.019105901E2,-9.383741021E-1,9.817644358E-1,2.195783615E0
1.019184942E2,-9.998449683E-1,8.127774000E-1,3.053383827E0
1.019264288E2,-1.054460645E0,7.264747620E-1,3.800679207E0
1.019343328E2,-1.011679292E0,6.259911060E-1,4.641720772E0
1.019423284E2,-1.137844801E0,5.910313129E-1,5.167509079E0
1.019502019E2,-7.724711895E-1,1.240350962E0,5.179953575E0
1.019581060E2,-9.854273796E-1,1.050164580E0,4.834673882E0
1.019660406E2,-7.435188890E-1,8.329116106E-1,3.911746025E0
1.019739751E2,-6.418484449E-1,6.165846586E-1,2.677602768E0
1.019819402E2,-7.966970801E-1,5.580241680E-1,1.445108414E0
1.019898443E2,-1.130484581E0,2.471818924E-1,4.578695297E-1
1.019977178E2,-1.127614617E0,2.859282494E-2,-3.456897736E-1
1.020056219E2,-1.106858015E0,-1.146037579E-1,-6.730928421E-1
1.020135259E2,-8.653104305E-1,-2.513428926E-1,-6.624498367E-1
1.020215215E2,-4.882200956E-1,-4.986318946E-1,7.935523987E-3
1.020294256E2,-3.889989853E-1,-6.218976974E-1,7.906723022E-1
1.020373296E2,-2.942979336E-1,-5.777357817E-1,1.433039665E0
1.020452337E2,-4.162924290E-1,-6.117269397E-1,1.993110657E0
1.020531683E2,-5.700268745E-1,-5.264301896E-1,2.434053421E0
1.020611333E2,-5.953821540E-1,-5.316128731E-1,2.300351143E0
1.020690374E2,-6.276353598E-1,-4.793916941E-1,2.063872337E0
1.020769109E2,-5.963439345E-1,-4.084509611E-1,1.956647873E0
1.020848150E2,-6.262255311E-1,-2.637245655E-1,1.926325798E0
1.020927496E2,-6.202025414E-1,-5.952292681E-2,1.672653198E0
1.021007452E2,-4.979397058E-1,7.254874706E-2,1.231480598E0
1.021086492E2,-2.997290492E-1,1.958757043E-1,6.642065048E-1
1.021165227E2,-5.879038572E-2,3.502414823E-1,1.309309006E-1
1.021244268E2,6.251686811E-2,4.599868655E-1,-5.193691254E-1
1.021323614E2,2.088804841E-1,6.075109839E-1,-1.413792610E0
1.021403265E2,3.553578258E-1,6.855311394E-1,-2.334579468E0
1.021482305E2,4.740505219E-1,7.545685768E-1,-3.090523243E0
1.021561040E2,5.642664433E-1,7.834101915E-1,-3.605057716E0
1.021640691E2,8.193690181E-1,6.655443907E-1,-4.017132759E0
1.021719427E2,9.989175797E-1,5.205792189E-1,-4.034746647E0
1.021799078E2,8.864781857E-1,3.740197420E-1,-4.169753075E0
1.021878728E2,8.104807734E-1,3.255460262E-1,-4.551138401E0
1.021957769E2,8.992863297E-1,2.700014114E-1,-4.831681728E0
1.022036810E2,9.603095055E-1,1.219322681E-1,-4.700348854E0
1.022116155E2,8.862126470E-1,1.293760538E-1,-4.408627033E0
1.022196111E2,7.698759437E-1,1.004492044E-1,-3.829153061E0
1.022275457E2,6.999149323E-1,1.351519823E-1,-3.119613171E0
1.022354497E2,7.461062074E-1,3.146449327E-1,-2.700757980E0
1.022433843E2,5.505542755E-1,4.515396357E-1,-2.498382568E0
1.022512579E2,4.556778967E-1,7.168418169E-1,-2.660830021E0
1.022592229E2,2.300053090E-1,9.094229937E-1,-3.262033463E0
1.022671880E2,1.022854596E-1,1.118199110E0,-3.871620655E0
1.022750616E2,-7.328957319E-3,1.166761637E0,-3.920518398E0
1.022829656E2,1.806169748E-2,1.218606472E0,-3.246771812E0
1.022908697E2,1.583529413E-1,1.279175639E0,-2.358033180E0
1.022988348E2,3.368415833E-1,1.355073214E0,-1.563398361E0
1.023067083E2,4.293902218E-1,1.373016119E0,-1.085824966E-1
1.023146123E2,3.848064542E-1,1.522735476E0,1.415134430E0
1.023225469E2,2.667258978E-1,1.610092521E0,2.180329323E0
1.023304815E2,1.862601042E-1,1.636700869E0,2.262058258E0
1.023384466E2,2.184295654E-2,1.698825836E0,1.878494263E0
1.023463506E2,-1.664483249E-1,1.748691916E0,1.206025124E0
1.023542242E2,-2.019491792E-1,1.725578666E0,9.222431183E-1
1.023621587E2,-1.811273098E-1,1.697568297E0,8.514900208E-1
1.023700323E2,-7.452017069E-2,1.622613668E0,8.992757797E-1
1.023780279E2,3.600430489E-2,1.415000439E0,1.120467186E0
1.023859014E2,6.005257368E-2,1.193883657E0,1.323155403E0
1.023938055E2,5.460661650E-2,1.043578386E0,1.395664215E0
1.024017400E2,9.353619814E-2,6.813421249E-1,1.649280548E0
1.024096441E2,1.342316270E-1,3.921144009E-1,2.140886307E0
1.024176397E2,2.990965247E-1,2.503838539E-1,2.920979500E0
1.024255437E2,5.491121411E-1,1.625397205E-1,3.719117165E0
1.024334478E2,1.011431694E0,4.055898190E-1,4.255543709E0
1.024413213E2,1.430295706E0,8.695220947E-1,4.334951401E0
1.024492559E2,1.559141159E0,1.048245430E0,3.970060349E0
1.024572515E2,1.908674955E0,1.261743069E0,2.913060188E0
1.024651556E2,1.715722680E0,1.365302801E0,1.866998672E0
1.024730596E2,1.448650360E0,1.198750973E0,1.395585060E0
1.024810247E2,1.071243286E0,9.972918034E-1,1.339565277E0
1.024889593E2,8.857295513E-1,8.117613792E-1,1.606873512E0
1.024969244E2,6.375451088E-1,7.132108212E-1,1.966773987E0
1.025048589E2,3.228304386E-1,5.926828384E-1,2.068068504E0
1.025127630E2,2.071129084E-1,5.444085598E-1,1.794429779E0
1.025207281E2,1.792218685E-1,4.875795841E-1,1.254706383E0
1.025286321E2,2.707769871E-1,4.685370922E-1,7.920923233E-1
1.025365972E2,2.733340263E-1,4.127171040E-1,-1.126375198E-1
1.025445013E2,3.658120036E-1,3.183186054E-1,-1.081301689E0
1.025524053E2,2.410794497E-1,1.337122917E-1,-1.648497105E0
1.025603094E2,-5.591332912E-2,5.188703537E-3,-1.849056721E0
1.025682439E2,-2.576377392E-1,-2.161958218E-1,-1.930764198E0
1.025761785E2,-7.023986578E-1,-4.611288309E-1,-1.812634945E0
1.025841436E2,-7.902011275E-1,-5.417869091E-1,-1.512346268E0
1.025920171E2,-9.171181917E-1,-7.355374098E-1,-1.144140244E0
1.025999822E2,-7.378820181E-1,-8.401565552E-1,-6.427469254E-1
1.026078863E2,-3.334965110E-1,-8.759887218E-1,-1.061458588E-1
1.026158819E2,5.355864763E-2,-7.687278986E-1,1.506519318E-1
1.026237554E2,4.037610292E-1,-5.626872778E-1,3.362808228E-1
1.026316900E2,6.217180490E-1,-4.370520115E-1,2.715702057E-1
1.026395940E2,6.204184294E-1,-3.049796820E-1,-3.661632538E-2
1.026475591E2,5.344814062E-1,-7.236218452E-2,-4.589700699E-1
1.026555547E2,4.202176332E-1,9.257698059E-2,-1.021914482E0
1.026634893E2,3.161097169E-1,2.852896452E-1,-1.816438198E0
1.026713628E2,2.719761133E-1,3.482043743E-1,-2.743806839E0
1.026792364E2,1.402283907E-1,3.337666988E-1,-3.940553665E0
1.026871709E2,-2.275261879E-1,2.652858496E-1,-4.715050697E0
1.026951360E2,-6.909723878E-1,3.674299717E-1,-5.060242653E0
1.027030401E2,-7.610855699E-1,3.860304356E-1,-5.146195889E0
1.027109441E2,-7.798204422E-1,5.737090111E-1,-4.611854553E0
1.027188482E2,-7.041962147E-1,8.137819767E-1,-3.546566010E0
1.027267828E2,-4.834865332E-1,9.423211813E-1,-2.562747955E0
1.027347478E2,8.402645588E-3,1.109583020E0,-1.346179962E0
1.027426519E2,2.308453321E-1,1.231655240E0,-6.433229446E-1
1.027505254E2,9.174299240E-2,1.391304255E0,-7.982473373E-1
1.027583990E2,-1.037469208E-1,1.418988109E0,-1.393564224E0
1.027663335E2,-3.451837301E-1,1.410254478E0,-2.281679153E0
1.027742986E2,-6.695434451E-1,1.336191177E0,-2.910033226E0
1.027822027E2,-8.865012527E-1,1.311269283E0,-3.336476326E0
1.027900762E2,-8.593664169E-1,1.210839033E0,-3.312987804E0
1.027979803E2,-6.878299713E-1,1.246129394E0,-3.012492657E0
1.028058538E2,-7.274743319E-1,1.123349667E0,-2.241710663E0
1.028138189E2,-6.303322315E-1,9.723449945E-1,-1.321269035E0
1.028216924E2,-4.647773504E-1,9.082982540E-1,-2.723398209E-1
1.028296270E2,-2.033127546E-1,9.074783325E-1,6.588659286E-1
1.028375921E2,-8.228650689E-2,8.813769817E-1,1.491835594E0
1.028454961E2,9.847611189E-3,9.535927773E-1,2.473353386E0
1.028534612E2,1.199418604E-1,9.572451115E-1,3.122480392E0
1.028613958E2,2.128303498E-1,1.073074698E0,3.688449860E0
1.028692998E2,2.051585615E-1,1.132445693E0,4.003887177E0
1.028772039E2,2.598521113E-1,1.176683187E0,4.063899994E0
1.028851080E2,2.897840142E-1,1.088467598E0,3.882869720E0
1.028930730E2,2.742458284E-1,9.663493633E-1,3.515796661E0
1.029010381E2,1.740884483E-1,7.140934467E-1,3.225696564E0
1.029089422E2,8.173618466E-2,4.763548374E-1,3.021968842E0
1.029168462E2,2.914163098E-2,3.499023914E-1,3.047529221E0
1.029247503E2,1.061019078E-1,4.003419876E-1,3.196785927E0
1.029327154E2,1.039659977E-2,6.159093380E-1,3.151225090E0
1.029406194E2,-2.575648129E-1,3.685054779E-1,3.083353996E0
1.029484930E2,-1.826896966E-1,2.218105793E-1,2.800123215E0
1.029563970E2,-3.420461416E-1,2.628803253E-1,2.417432785E0
1.029643316E2,-6.124689579E-1,1.665043831E-1,2.191387177E0
1.029722662E2,-7.404498458E-1,1.648468971E-1,1.762836456E0
1.029802312E2,-6.324146390E-1,1.420211792E-1,1.351553917E0
1.029881353E2,-6.470691562E-1,1.336033344E-1,1.123927116E0
1.029960088E2,-7.009502649E-1,1.640737057E-1,1.043128967E0
1.030039434E2,-6.555252671E-1,1.189017296E-1,8.591022491E-1
1.030119390E2,-6.356136799E-1,4.124975204E-2,6.108894348E-1
1.030199041E2,-6.318724751E-1,-3.771138191E-2,2.650985718E-1
1.030278081E2,-8.044468164E-1,-1.141445637E-1,-1.305646896E-1
1.030357122E2,-9.736486673E-1,-2.072808743E-1,-4.842100143E-1
1.030436163E2,-9.198692441E-1,-3.329575062E-1,-8.366413116E-1
1.030516119E2,-7.611069083E-1,-4.638987780E-1,-1.115649223E0
1.030595464E2,-4.102350175E-1,-5.683546066E-1,-1.144213676E0
1.030674200E2,1.726086438E-2,-5.549325943E-1,-8.104534149E-1
1.030753851E2,3.263392448E-1,-5.899411440E-1,-2.744884491E-1
1.030832891E2,6.991917491E-1,-5.474036932E-1,4.711360931E-1
1.030912847E2,9.566552043E-1,-5.305861235E-1,9.846773148E-1
1.030991888E2,1.077152252E0,-4.291404486E-1,1.089937210E0
1.031070623E2,1.019400001E0,-2.980873585E-1,9.214277267E-1
1.031149358E2,7.600449324E-1,-1.484559774E-1,3.601503372E-1
1.031229009E2,5.199253559E-1,5.973458290E-3,-5.036439896E-1
1.031308965E2,4.065477848E-1,7.822155952E-2,-1.332253456E0
1.031388311E2,2.805910408E-1,1.632603407E-1,-2.404260159E0
1.031467657E2,1.635658145E-1,1.737934351E-1,-3.420653820E0
1.031547002E2,-4.438742623E-2,1.907246113E-1,-4.266902924E0
1.031626043E2,-1.446886808E-1,2.086927891E-1,-4.708721638E0
1.031705999E2,-1.981849223E-1,2.655155659E-1,-4.911662579E0
1.031785039E2,1.464139670E-2,3.127633333E-1,-4.943072796E0
1.031863775E2,3.959897161E-1,2.692605257E-1,-4.665962219E0
1.031943426E2,8.424773216E-1,2.757142782E-1,-3.519883156E0
1.032022771E2,9.636268616E-1,3.176352978E-1,-1.935141087E0
1.032103033E2,1.080973625E0,1.047986984E0,-1.028691292E0
1.032182073E2,9.548767209E-1,1.225327611E0,-5.212268829E-1
1.032261419E2,5.732480884E-1,1.237716317E0,-6.307945251E-1
1.032340765E2,4.125062227E-1,1.309672952E0,-1.261129379E0
1.032419805E2,1.211424172E-1,1.384052753E0,-2.430744648E0
1.032499761E2,-2.171538174E-1,1.473259211E0,-3.219667912E0
1.032579412E2,-5.583679080E-1,1.627543211E0,-3.871201038E0
1.032658453E2,-7.498250008E-1,1.817739964E0,-4.152330399E0
1.032738103E2,-7.288902998E-1,2.029760599E0,-3.623424530E0
1.032817144E2,-6.729089022E-1,2.075605631E0,-2.664334297E0
1.032896795E2,-5.851102471E-1,1.883258820E0,-1.522867680E0
1.032975835E2,-2.600261569E-1,1.695179462E0,-2.985029221E-1
1.033054571E2,-6.363618374E-2,1.472919703E0,8.776531219E-1
1.033134222E2,-1.494169235E-2,1.296754122E0,2.047179222E0
1.033213567E2,2.546453476E-2,1.264220238E0,2.720165253E0
1.033293523E2,1.792290807E-2,1.276212454E0,2.979032516E0
1.033372869E2,-1.264217496E-2,1.350245237E0,2.820608139E0
1.033451910E2,4.157024622E-2,1.498003721E0,2.556303024E0
1.033530950E2,-8.088564873E-2,1.672760248E0,2.091742516E0
1.033609991E2,-1.514638066E-1,1.939794779E0,1.778673172E0
1.033689642E2,-2.736930847E-1,2.028212070E0,1.274885178E0
1.033768377E2,-3.099193573E-1,2.095237970E0,1.617288589E-1
1.033847112E2,-5.585462451E-1,1.872258186E0,-4.975881577E-1
1.033925848E2,-3.847592771E-1,1.689606190E0,-6.177291870E-1
1.034004888E2,-1.654323190E-1,1.282269001E0,-4.145717621E-1
1.034084844E2,5.759856105E-2,1.133488178E0,3.345842361E-1
1.034164190E2,8.089494109E-1,1.267793655E0,1.434258461E0
1.034242925E2,1.198989034E0,1.474713087E0,2.492473602E0
1.034321661E2,1.434651852E0,1.344300508E0,3.666716576E0
1.034401006E2,1.712233663E0,1.333145142E0,4.260489464E0
1.034480657E2,1.726048589E0,1.317023039E0,3.986173630E0
1.034560003E2,1.918654561E0,1.137212992E0,2.940548897E0
1.034639043E2,1.751026988E0,8.767066002E-1,2.193211555E0
1.034718389E2,1.638708830E0,4.217193127E-1,1.709296227E0
1.034797430E2,1.815942526E0,3.280432224E-1,1.787908554E0
1.034877081E2,1.687212229E0,1.809077263E-1,1.868235588E0
1.034956121E2,1.702401638E0,2.181291580E-1,2.091370583E0
1.035035162E2,1.816661954E0,1.575286388E-1,1.990537643E0
1.035113897E2,1.927925825E0,8.785820007E-2,1.649515152E0
1.035193853E2,2.141245842E0,-5.944538116E-2,1.060014725E0
1.035273809E2,2.090456247E0,-1.568951607E-1,-7.841491699E-2
1.035352850E2,1.791218042E0,-2.438781261E-1,-1.062491417E0
1.035431585E2,1.392989397E0,-3.942918777E-1,-2.036905289E0
1.035510625E2,1.213529348E0,-6.704256535E-1,-2.778293610E0
1.035589666E2,9.028894901E-1,-9.952242374E-1,-3.136429310E0
1.035669317E2,7.143129110E-1,-1.108726859E0,-3.277390957E0
1.035748663E2,5.562421083E-1,-1.356749773E0,-3.442249775E0
1.035827703E2,7.068988681E-1,-1.489560485E0,-3.477919579E0
1.035907354E2,7.804409266E-1,-1.542077541E0,-3.428002357E0
1.035986700E2,7.087928057E-1,-1.389193177E0,-3.252835274E0
1.036066656E2,5.420743227E-1,-1.219864726E0,-2.901222706E0
1.036146307E2,4.347220659E-1,-1.137256742E0,-2.759958744E0
1.036225347E2,9.887206554E-2,-1.085093856E0,-2.617536545E0
1.036304998E2,-2.399460971E-1,-9.906028509E-1,-2.157799721E0
1.036384344E2,-5.607326031E-1,-9.036854506E-1,-1.194587708E0
1.036464300E2,-7.029007673E-1,-7.449774742E-1,-3.047361374E-1
1.036543645E2,-7.368915081E-1,-5.909057856E-1,2.874126434E-1
1.036622686E2,-7.039930820E-1,-4.205522537E-1,7.157754898E-1
1.036702337E2,-7.327226996E-1,-1.320517063E-1,6.623783112E-1
1.036781377E2,-5.552863479E-1,1.136896610E-1,1.583099365E-2
1.036861028E2,-8.156621456E-2,1.660711765E-1,-6.972446442E-1
1.036940069E2,-1.618101299E-1,4.085907936E-1,-1.728421211E0
1.037019109E2,-6.149458885E-2,6.773748398E-1,-2.507607460E0
1.037098760E2,1.435114741E-1,8.140082359E-1,-3.744549751E0
1.037177801E2,1.078964472E-1,9.769308567E-1,-4.747414112E0
1.037257452E2,-2.202872336E-1,1.236887455E0,-5.431577206E0
1.037336797E2,-4.754146338E-1,1.450343132E0,-5.364865303E0
1.037416143E2,-6.455167532E-1,1.592800140E0,-4.998260498E0
1.037495184E2,-7.412706614E-1,1.716438532E0,-4.481842041E0
1.037574529E2,-7.590336800E-1,1.783923864E0,-3.544909954E0
1.037654180E2,-6.428311467E-1,1.686761141E0,-2.205533981E0
1.037733526E2,-5.614066124E-1,1.669712067E0,-7.506685257E-1
1.037812566E2,-4.404138625E-1,1.734212399E0,1.049752235E0
1.037891607E2,-2.088309526E-1,1.577474356E0,2.629520416E0
1.037970342E2,1.565998197E-1,1.544372559E0,3.528465271E0
1.038050298E2,1.287433505E-1,1.528547049E0,3.604890823E0
1.038129339E2,-1.003586650E-1,1.671444178E0,3.229274750E0
1.038208684E2,-2.464657724E-1,1.560809374E0,2.662737846E0
1.038287725E2,-4.223576188E-1,1.571827888E0,2.062398911E0
1.038366766E2,-6.923440695E-1,1.604412317E0,1.194872856E0
1.038446416E2,-8.777266741E-1,1.561539650E0,6.552963257E-1
1.038526067E2,-9.114150405E-1,1.394614220E0,5.497941971E-1
1.038604803E2,-9.346042871E-1,1.294843912E0,4.902944565E-1
1.038684454E2,-1.077893496E0,1.122610569E0,7.252178192E-1
1.038763494E2,-8.907575607E-1,8.579273224E-1,1.604787827E0
1.038843450E2,-4.993211031E-1,5.989468098E-1,2.689556122E0
1.038922796E2,-1.866360903E-1,5.698292255E-1,3.500871658E0
1.039001836E2,9.507307410E-2,7.935585976E-1,4.344824791E0
1.039080877E2,-1.422198713E-1,8.270061016E-1,4.923412323E0
1.039159917E2,-3.132260740E-1,7.405476570E-1,4.793373108E0
1.039239568E2,-4.608654976E-1,5.762009621E-1,3.615063667E0
1.039318914E2,-1.110174537E0,4.673240185E-1,2.271598816E0
1.039398260E2,-1.419328928E0,2.839038372E-1,2.176547050E0
1.039477300E2,-1.622516513E0,-2.301192284E-2,2.450416565E0
1.039556341E2,-1.503765702E0,-1.737570763E-1,2.786714554E0
1.039635992E2,-1.150504589E0,-2.534158230E-1,2.962121010E0
1.039715032E2,-8.836482763E-1,-2.753238678E-1,2.775062561E0
1.039793768E2,-7.872353792E-1,-2.587807178E-1,2.040801048E0
1.039872808E2,-8.086634874E-1,-1.829223633E-1,1.176353455E0
1.039951849E2,-8.411473036E-1,-7.785773277E-2,6.294651031E-1
1.040031499E2,-1.077228546E0,-1.352572441E-2,1.275968552E-1
1.040111150E2,-1.236746907E0,5.906987190E-2,-7.999744415E-1
1.040189886E2,-1.314871073E0,6.775927544E-2,-1.918533325E0
1.040269537E2,-1.233141303E0,-7.355213165E-2,-2.549190521E0
1.040348577E2,-1.063570261E0,-2.037502527E-1,-2.446592331E0
1.040428533E2,-8.733650446E-1,-2.541426420E-1,-1.668457508E0
1.040507879E2,-6.578413248E-1,-3.138734102E-1,-8.525848389E-1
1.040586614E2,-4.182536006E-1,-3.430945873E-1,-1.677122116E-1
1.040665655E2,-2.406034470E-1,-3.681329489E-1,3.921527863E-1
1.040744695E2,-6.789151579E-3,-3.392015696E-1,7.750320435E-1
1.040824346E2,3.628638806E-3,-2.071650028E-1,6.249704361E-1
1.040903387E2,-3.346884996E-2,-1.104463339E-1,2.132472992E-1
1.040982732E2,-3.497084975E-2,8.137226105E-4,-3.309059143E-1
1.041062078E2,-2.490244806E-1,2.094045877E-1,-9.308443069E-1
1.041141729E2,-1.908051968E-1,3.862297535E-1,-1.605472565E0
1.041221380E2,-1.771918535E-1,4.995485544E-1,-2.383992195E0
1.041301031E2,-2.191385627E-1,6.121518612E-1,-3.383925915E0
1.041379766E2,-2.223692983E-1,6.503543854E-1,-4.263082504E0
1.041458807E2,-2.191736102E-1,5.808013678E-1,-4.761248112E0
1.041537847E2,-8.135737479E-2,4.274089336E-1,-5.187639236E0
1.041617193E2,9.679958224E-2,2.675842047E-1,-5.030390739E0
1.041696539E2,2.727761567E-1,2.147644758E-1,-4.215378284E0
1.041775274E2,3.217720985E-1,2.250475883E-1,-3.364892483E0
1.041854314E2,5.213465095E-1,3.343276978E-1,-2.231559277E0
1.041933355E2,7.270188332E-1,5.054841042E-1,-1.267368317E0
1.042013311E2,7.079890370E-1,7.584073544E-1,-1.098271370E0
1.042092046E2,6.143221855E-1,1.078794003E0,-1.719432831E0
1.042171392E2,5.570319891E-1,1.273680568E0,-2.898629665E0
1.042250433E2,5.371017456E-1,1.422543287E0,-3.733529568E0
1.042329473E2,2.673510611E-1,1.671143293E0,-3.947843552E0
1.042409429E2,1.074807644E-1,1.918558002E0,-3.745848179E0
1.042489080E2,-1.090547740E-1,2.056636095E0,-3.183378220E0
1.042568121E2,-3.107525408E-1,2.222010136E0,-2.523528576E0
1.042647161E2,-3.554309905E-1,2.276321650E0,-1.644468784E0
1.042725896E2,-1.985890865E-1,2.151547670E0,-5.432920456E-1
1.042805852E2,2.259919941E-1,2.044399738E0,6.870050430E-1
1.042885503E2,2.618769407E-1,2.070997715E0,2.235680580E0
1.042964544E2,3.381015658E-1,2.084472895E0,3.779631615E0
1.043043890E2,2.832009792E-1,2.148431778E0,4.725713730E0
1.043122625E2,3.345727623E-1,2.174135685E0,5.013144493E0
1.043202276E2,3.359560966E-1,2.175688267E0,4.866841316E0
1.043281927E2,1.849933267E-1,2.155226946E0,4.212752342E0
1.043360967E2,2.174409926E-1,2.051390409E0,3.034612656E0
1.043440008E2,2.535743117E-1,1.878247023E0,1.582641602E0
1.043519353E2,1.954888999E-1,1.652538538E0,8.368864059E-1
1.043599004E2,1.390905976E-1,1.394868374E0,4.080362320E-1
1.043678045E2,2.337492704E-1,1.079552412E0,3.456201553E-1
1.043756780E2,4.456552267E-1,9.438028336E-1,7.531719208E-1
1.043835516E2,8.275561333E-1,6.937627792E-1,1.420865059E0
1.043914861E2,1.469915867E0,8.392658234E-1,2.076505661E0
1.043994512E2,1.498842001E0,7.618024349E-1,2.813425064E0
1.044073553E2,1.712943077E0,8.072190285E-1,3.249824524E0
1.044152288E2,1.847408891E0,8.811624050E-1,3.398150444E0
1.044231023E2,1.807013631E0,7.921898365E-1,3.579102516E0
1.044310369E2,1.752704620E0,6.496684551E-1,3.771747589E0
1.044390020E2,1.762718081E0,2.459805012E-1,4.035927773E0
1.044469060E2,1.956977606E0,1.458806992E-1,3.990748405E0
1.044548101E2,1.505179167E0,-2.874851227E-2,4.272788048E0
1.044627142E2,1.283476591E0,1.040925980E-1,3.982953072E0
1.044706487E2,1.256517410E0,5.270862579E-2,3.306887627E0
1.044785833E2,1.303475976E0,2.007555962E-2,2.139620781E0
1.044865484E2,1.320339918E0,7.446527481E-3,8.837165833E-1
1.044944524E2,1.264260530E0,1.215975285E-1,-3.586540222E-1
1.045023260E2,1.304841399E0,1.760098934E-1,-1.949526310E0
1.045102605E2,1.163133264E0,4.852771759E-2,-3.275315285E0
1.045182256E2,9.984908104E-1,-5.020546913E-2,-3.598197937E0
1.045261297E2,6.780310869E-1,-1.685457230E-1,-3.285526752E0
1.045340032E2,4.727917910E-1,-3.652210236E-1,-2.730203152E0
1.045419378E2,6.078013182E-1,-5.673301220E-1,-1.976587772E0
1.045498418E2,7.767926455E-1,-8.872401714E-1,-1.178276062E0
1.045578374E2,1.040834665E0,-1.105207920E0,-2.943449020E-1
1.045657415E2,1.203786016E0,-1.268727064E0,2.620058060E-1
1.045736150E2,1.155261517E0,-1.413192511E0,4.583463669E-1
1.045815191E2,8.928824663E-1,-1.510473013E0,3.211441040E-1
1.045894537E2,6.136869788E-1,-1.422843218E0,-2.907228470E-1
1.045973882E2,2.471991777E-1,-1.229175448E0,-1.082292557E0
1.046052923E2,7.883369923E-2,-1.027082205E0,-1.704778671E0
1.046131658E2,-5.454003811E-3,-8.345877528E-1,-2.393326283E0
1.046210699E2,5.230605602E-3,-7.807347775E-1,-3.413259506E0
1.046290044E2,-5.092373490E-2,-8.160594702E-1,-4.305416107E0
